"node1","node2","region1","region2","proportion_control","proportion_autism","risk_difference","effect_range","p_value","p_adjusted","p_by","selected","rank"
11,70,"Frontal_Inf_Oper_L","Paracentral_Lobule_R",0.0181818181818182,0.0181818181818182,0,0,1,1,1,FALSE,4651
12,70,"Frontal_Inf_Oper_R","Paracentral_Lobule_R",0.0181818181818182,0.0181818181818182,0,0,1,1,1,FALSE,4686
13,70,"Frontal_Inf_Tri_L","Paracentral_Lobule_R",0.0363636363636364,0.0181818181818182,-0.0181818181818182,0.0181818181818182,1,1,1,FALSE,3083
14,70,"Frontal_Inf_Tri_R","Paracentral_Lobule_R",0.0181818181818182,0.0909090909090909,0.0727272727272727,0.0727272727272727,0.20572996411117,1,1,FALSE,438
15,70,"Frontal_Inf_Orb_L","Paracentral_Lobule_R",0.0727272727272727,0.127272727272727,0.0545454545454545,0.0545454545454545,0.526914472209385,1,1,FALSE,1519
16,70,"Frontal_Inf_Orb_R","Paracentral_Lobule_R",0.0727272727272727,0.0545454545454545,-0.0181818181818182,0.0181818181818182,1,1,1,FALSE,3166
17,70,"Rolandic_Oper_L","Paracentral_Lobule_R",0.109090909090909,0.163636363636364,0.0545454545454545,0.0545454545454545,0.579713536502793,1,1,FALSE,1655
18,70,"Rolandic_Oper_R","Paracentral_Lobule_R",0.109090909090909,0.0545454545454545,-0.0545454545454545,0.0545454545454545,0.488966435220834,1,1,FALSE,1165
19,70,"Supp_Motor_Area_L","Paracentral_Lobule_R",0.127272727272727,0.0545454545454545,-0.0727272727272727,0.0727272727272727,0.320308493049491,1,1,FALSE,781
20,70,"Supp_Motor_Area_R","Paracentral_Lobule_R",0.636363636363636,0.781818181818182,0.145454545454546,0.145454545454546,0.141078321059635,1,1,FALSE,321
21,70,"Olfactory_L","Paracentral_Lobule_R",0.0181818181818182,0,-0.0181818181818182,0.0181818181818182,1,1,1,FALSE,3252
22,70,"Olfactory_R","Paracentral_Lobule_R",0,0,0,0,1,1,1,FALSE,5040
23,70,"Frontal_Sup_Medial_L","Paracentral_Lobule_R",0.0363636363636364,0.145454545454545,0.109090909090909,0.109090909090909,0.0932689555111464,1,1,FALSE,196
24,70,"Frontal_Sup_Medial_R","Paracentral_Lobule_R",0.181818181818182,0.181818181818182,0,0,1,1,1,FALSE,5104
25,70,"Frontal_Med_Orb_L","Paracentral_Lobule_R",0.0181818181818182,0.0181818181818182,0,0,1,1,1,FALSE,5134
26,70,"Frontal_Med_Orb_R","Paracentral_Lobule_R",0.0727272727272727,0.0363636363636364,-0.0363636363636364,0.0363636363636364,0.678654107617496,1,1,FALSE,1968
27,70,"Rectus_L","Paracentral_Lobule_R",0,0.0181818181818182,0.0181818181818182,0.0181818181818182,1,1,1,FALSE,3377
28,70,"Rectus_R","Paracentral_Lobule_R",0.0545454545454545,0.0181818181818182,-0.0363636363636364,0.0363636363636364,0.618022807167967,1,1,FALSE,1772
29,70,"Insula_L","Paracentral_Lobule_R",0.0363636363636364,0.0727272727272727,0.0363636363636364,0.0363636363636364,0.678654107617496,1,1,FALSE,1972
30,70,"Insula_R","Paracentral_Lobule_R",0.0545454545454545,0.0545454545454545,0,0,1,1,1,FALSE,5292
31,70,"Cingulum_Ant_L","Paracentral_Lobule_R",0.0181818181818182,0.0181818181818182,0,0,1,1,1,FALSE,5320
32,70,"Cingulum_Ant_R","Paracentral_Lobule_R",0.0545454545454545,0.0363636363636364,-0.0181818181818182,0.0181818181818182,1,1,1,FALSE,3473
33,70,"Cingulum_Mid_L","Paracentral_Lobule_R",0.254545454545455,0.218181818181818,-0.0363636363636363,0.0363636363636363,0.822773070595087,1,1,FALSE,2342
34,70,"Cingulum_Mid_R","Paracentral_Lobule_R",0.345454545454545,0.363636363636364,0.0181818181818182,0.0181818181818182,1,1,1,FALSE,2581
35,70,"Cingulum_Post_L","Paracentral_Lobule_R",0,0,0,0,1,1,1,FALSE,5431
36,70,"Cingulum_Post_R","Paracentral_Lobule_R",0.0727272727272727,0,-0.0727272727272727,0.0727272727272727,0.118151419017406,1,1,FALSE,257
37,70,"Hippocampus_L","Paracentral_Lobule_R",0.0181818181818182,0.0909090909090909,0.0727272727272727,0.0727272727272727,0.20572996411117,1,1,FALSE,447
38,70,"Hippocampus_R","Paracentral_Lobule_R",0.0909090909090909,0.127272727272727,0.0363636363636363,0.0363636363636363,0.761067915257265,1,1,FALSE,2213
39,70,"ParaHippocampal_L","Paracentral_Lobule_R",0.0181818181818182,0.0727272727272727,0.0545454545454545,0.0545454545454545,0.363371345279945,1,1,FALSE,938
40,70,"ParaHippocampal_R","Paracentral_Lobule_R",0.0181818181818182,0.0727272727272727,0.0545454545454545,0.0545454545454545,0.363371345279945,1,1,FALSE,939
41,70,"Amygdala_L","Paracentral_Lobule_R",0.0181818181818182,0.0363636363636364,0.0181818181818182,0.0181818181818182,1,1,1,FALSE,3611
42,70,"Amygdala_R","Paracentral_Lobule_R",0.0727272727272727,0.0363636363636364,-0.0363636363636364,0.0363636363636364,0.678654107617496,1,1,FALSE,1992
43,70,"Calcarine_L","Paracentral_Lobule_R",0,0,0,0,1,1,1,FALSE,5617
44,70,"Calcarine_R","Paracentral_Lobule_R",0.0181818181818182,0.0181818181818182,0,0,1,1,1,FALSE,5646
45,70,"Cuneus_L","Paracentral_Lobule_R",0.0181818181818182,0,-0.0181818181818182,0.0181818181818182,1,1,1,FALSE,3663
46,70,"Cuneus_R","Paracentral_Lobule_R",0.0545454545454545,0.0181818181818182,-0.0363636363636364,0.0363636363636364,0.618022807167967,1,1,FALSE,1810
47,70,"Lingual_L","Paracentral_Lobule_R",0.109090909090909,0.0363636363636364,-0.0727272727272727,0.0727272727272727,0.270576022922045,1,1,FALSE,703
48,70,"Lingual_R","Paracentral_Lobule_R",0.236363636363636,0.163636363636364,-0.0727272727272727,0.0727272727272727,0.475179132592278,1,1,FALSE,1156
49,70,"Occipital_Sup_L","Paracentral_Lobule_R",0.0909090909090909,0.0181818181818182,-0.0727272727272727,0.0727272727272727,0.20572996411117,1,1,FALSE,455
50,70,"Occipital_Sup_R","Paracentral_Lobule_R",0.0727272727272727,0.0181818181818182,-0.0545454545454545,0.0545454545454545,0.363371345279945,1,1,FALSE,953
51,70,"Occipital_Mid_L","Paracentral_Lobule_R",0.163636363636364,0.0727272727272727,-0.0909090909090909,0.0909090909090909,0.236782655021779,1,1,FALSE,509
52,70,"Occipital_Mid_R","Paracentral_Lobule_R",0.0909090909090909,0,-0.0909090909090909,0.0909090909090909,0.0568464374517706,1,1,FALSE,133
53,70,"Occipital_Inf_L","Paracentral_Lobule_R",0.109090909090909,0.0909090909090909,-0.0181818181818182,0.0181818181818182,1,1,1,FALSE,4171
54,70,"Occipital_Inf_R","Paracentral_Lobule_R",0.0727272727272727,0.0181818181818182,-0.0545454545454545,0.0545454545454545,0.363371345279945,1,1,FALSE,954
55,70,"Fusiform_L","Paracentral_Lobule_R",0.145454545454545,0.0545454545454545,-0.0909090909090909,0.0909090909090909,0.202247933529552,1,1,FALSE,425
56,70,"Fusiform_R","Paracentral_Lobule_R",0.109090909090909,0.0363636363636364,-0.0727272727272727,0.0727272727272727,0.270576022922045,1,1,FALSE,705
57,70,"Postcentral_L","Paracentral_Lobule_R",0.563636363636364,0.454545454545455,-0.109090909090909,0.109090909090909,0.340333583083512,1,1,FALSE,843
58,70,"Postcentral_R","Paracentral_Lobule_R",0.709090909090909,0.727272727272727,0.0181818181818182,0.0181818181818182,1,1,1,FALSE,2498
59,70,"Parietal_Sup_L","Paracentral_Lobule_R",0.272727272727273,0.2,-0.0727272727272727,0.0727272727272727,0.50129166376757,1,1,FALSE,1493
60,70,"Parietal_Sup_R","Paracentral_Lobule_R",0.345454545454545,0.327272727272727,-0.0181818181818182,0.0181818181818182,1,1,1,FALSE,2459
61,70,"Parietal_Inf_L","Paracentral_Lobule_R",0.109090909090909,0.163636363636364,0.0545454545454545,0.0545454545454545,0.579713536502793,1,1,FALSE,1667
62,70,"Parietal_Inf_R","Paracentral_Lobule_R",0.0545454545454545,0.0909090909090909,0.0363636363636364,0.0363636363636364,0.716092464011574,1,1,FALSE,2120
63,70,"SupraMarginal_L","Paracentral_Lobule_R",0,0.0909090909090909,0.0909090909090909,0.0909090909090909,0.0568464374517706,1,1,FALSE,134
64,70,"SupraMarginal_R","Paracentral_Lobule_R",0.127272727272727,0.2,0.0727272727272728,0.0727272727272728,0.440163525159517,1,1,FALSE,1113
65,70,"Angular_L","Paracentral_Lobule_R",0.0181818181818182,0,-0.0181818181818182,0.0181818181818182,1,1,1,FALSE,3883
66,70,"Angular_R","Paracentral_Lobule_R",0,0.0545454545454545,0.0545454545454545,0.0545454545454545,0.243119266055046,1,1,FALSE,603
67,70,"Precuneus_L","Paracentral_Lobule_R",0.472727272727273,0.472727272727273,0,0,1,1,1,FALSE,6087
68,70,"Precuneus_R","Paracentral_Lobule_R",0.272727272727273,0.309090909090909,0.0363636363636364,0.0363636363636364,0.833958431423524,1,1,FALSE,2370
69,70,"Paracentral_Lobule_L","Paracentral_Lobule_R",0.890909090909091,0.818181818181818,-0.0727272727272726,0.0727272727272726,0.417989271601529,1,1,FALSE,1030
1,71,"Precentral_L","Caudate_L",0,0,0,0,1,1,1,FALSE,4233
2,71,"Precentral_R","Caudate_L",0,0,0,0,1,1,1,FALSE,4262
3,71,"Frontal_Sup_L","Caudate_L",0.0727272727272727,0.0909090909090909,0.0181818181818182,0.0181818181818182,1,1,1,FALSE,2673
4,71,"Frontal_Sup_R","Caudate_L",0,0,0,0,1,1,1,FALSE,4309
5,71,"Frontal_Sup_Orb_L","Caudate_L",0,0.0181818181818182,0.0181818181818182,0.0181818181818182,1,1,1,FALSE,2906
6,71,"Frontal_Sup_Orb_R","Caudate_L",0,0.0181818181818182,0.0181818181818182,0.0181818181818182,1,1,1,FALSE,2930
7,71,"Frontal_Mid_L","Caudate_L",0.0181818181818182,0.0727272727272727,0.0545454545454545,0.0545454545454545,0.363371345279945,1,1,FALSE,903
8,71,"Frontal_Mid_R","Caudate_L",0.0363636363636364,0,-0.0363636363636364,0.0363636363636364,0.495412844036697,1,1,FALSE,1235
9,71,"Frontal_Mid_Orb_L","Caudate_L",0,0,0,0,1,1,1,FALSE,4537
10,71,"Frontal_Mid_Orb_R","Caudate_L",0,0,0,0,1,1,1,FALSE,4602
11,71,"Frontal_Inf_Oper_L","Caudate_L",0,0.0363636363636364,0.0363636363636364,0.0363636363636364,0.495412844036697,1,1,FALSE,1250
12,71,"Frontal_Inf_Oper_R","Caudate_L",0.0181818181818182,0,-0.0181818181818182,0.0181818181818182,1,1,1,FALSE,3064
13,71,"Frontal_Inf_Tri_L","Caudate_L",0.0181818181818182,0.0545454545454545,0.0363636363636364,0.0363636363636364,0.618022807167967,1,1,FALSE,1726
14,71,"Frontal_Inf_Tri_R","Caudate_L",0,0,0,0,1,1,1,FALSE,4767
15,71,"Frontal_Inf_Orb_L","Caudate_L",0,0.0181818181818182,0.0181818181818182,0.0181818181818182,1,1,1,FALSE,3134
16,71,"Frontal_Inf_Orb_R","Caudate_L",0,0,0,0,1,1,1,FALSE,4832
17,71,"Rolandic_Oper_L","Caudate_L",0.0181818181818182,0,-0.0181818181818182,0.0181818181818182,1,1,1,FALSE,3185
18,71,"Rolandic_Oper_R","Caudate_L",0.0181818181818182,0.0181818181818182,0,0,1,1,1,FALSE,4910
19,71,"Supp_Motor_Area_L","Caudate_L",0,0.0909090909090909,0.0909090909090909,0.0909090909090909,0.0568464374517706,1,1,FALSE,122
20,71,"Supp_Motor_Area_R","Caudate_L",0.109090909090909,0.0909090909090909,-0.0181818181818182,0.0181818181818182,1,1,1,FALSE,4149
21,71,"Olfactory_L","Caudate_L",0.0727272727272727,0.0181818181818182,-0.0545454545454545,0.0545454545454545,0.363371345279945,1,1,FALSE,919
22,71,"Olfactory_R","Caudate_L",0.0181818181818182,0,-0.0181818181818182,0.0181818181818182,1,1,1,FALSE,3281
23,71,"Frontal_Sup_Medial_L","Caudate_L",0.0181818181818182,0.0363636363636364,0.0181818181818182,0.0181818181818182,1,1,1,FALSE,3303
24,71,"Frontal_Sup_Medial_R","Caudate_L",0.0363636363636364,0.0181818181818182,-0.0181818181818182,0.0181818181818182,1,1,1,FALSE,3321
25,71,"Frontal_Med_Orb_L","Caudate_L",0,0.0181818181818182,0.0181818181818182,0.0181818181818182,1,1,1,FALSE,3336
26,71,"Frontal_Med_Orb_R","Caudate_L",0.0181818181818182,0,-0.0181818181818182,0.0181818181818182,1,1,1,FALSE,3350
27,71,"Rectus_L","Caudate_L",0,0.0181818181818182,0.0181818181818182,0.0181818181818182,1,1,1,FALSE,3378
28,71,"Rectus_R","Caudate_L",0,0,0,0,1,1,1,FALSE,5238
29,71,"Insula_L","Caudate_L",0.0909090909090909,0.0909090909090909,0,0,1,1,1,FALSE,2633
30,71,"Insula_R","Caudate_L",0.0727272727272727,0.0363636363636364,-0.0363636363636364,0.0363636363636364,0.678654107617496,1,1,FALSE,1974
31,71,"Cingulum_Ant_L","Caudate_L",0.145454545454545,0.181818181818182,0.0363636363636364,0.0363636363636364,0.797285714040811,1,1,FALSE,2284
32,71,"Cingulum_Ant_R","Caudate_L",0.109090909090909,0.0727272727272727,-0.0363636363636364,0.0363636363636364,0.741953348477847,1,1,FALSE,2161
33,71,"Cingulum_Mid_L","Caudate_L",0.0181818181818182,0,-0.0181818181818182,0.0181818181818182,1,1,1,FALSE,3483
34,71,"Cingulum_Mid_R","Caudate_L",0.0727272727272727,0.127272727272727,0.0545454545454545,0.0545454545454545,0.526914472209385,1,1,FALSE,1529
35,71,"Cingulum_Post_L","Caudate_L",0,0,0,0,1,1,1,FALSE,5432
36,71,"Cingulum_Post_R","Caudate_L",0.0181818181818182,0,-0.0181818181818182,0.0181818181818182,1,1,1,FALSE,3531
37,71,"Hippocampus_L","Caudate_L",0.0545454545454545,0.2,0.145454545454545,0.145454545454545,0.0421832390876274,1,1,FALSE,95
38,71,"Hippocampus_R","Caudate_L",0.0727272727272727,0.109090909090909,0.0363636363636364,0.0363636363636364,0.741953348477847,1,1,FALSE,2167
39,71,"ParaHippocampal_L","Caudate_L",0.0363636363636364,0.0181818181818182,-0.0181818181818182,0.0181818181818182,1,1,1,FALSE,3576
40,71,"ParaHippocampal_R","Caudate_L",0,0,0,0,1,1,1,FALSE,5542
41,71,"Amygdala_L","Caudate_L",0.0181818181818182,0,-0.0181818181818182,0.0181818181818182,1,1,1,FALSE,3612
42,71,"Amygdala_R","Caudate_L",0.0545454545454545,0.0727272727272727,0.0181818181818182,0.0181818181818182,1,1,1,FALSE,3628
43,71,"Calcarine_L","Caudate_L",0,0,0,0,1,1,1,FALSE,5618
44,71,"Calcarine_R","Caudate_L",0.0181818181818182,0,-0.0181818181818182,0.0181818181818182,1,1,1,FALSE,3649
45,71,"Cuneus_L","Caudate_L",0,0,0,0,1,1,1,FALSE,5666
46,71,"Cuneus_R","Caudate_L",0,0,0,0,1,1,1,FALSE,5687
47,71,"Lingual_L","Caudate_L",0,0,0,0,1,1,1,FALSE,5707
48,71,"Lingual_R","Caudate_L",0.0181818181818182,0.0181818181818182,0,0,1,1,1,FALSE,5728
49,71,"Occipital_Sup_L","Caudate_L",0.0181818181818182,0,-0.0181818181818182,0.0181818181818182,1,1,1,FALSE,3708
50,71,"Occipital_Sup_R","Caudate_L",0,0,0,0,1,1,1,FALSE,5760
51,71,"Occipital_Mid_L","Caudate_L",0.0545454545454545,0,-0.0545454545454545,0.0545454545454545,0.243119266055046,1,1,FALSE,585
52,71,"Occipital_Mid_R","Caudate_L",0,0,0,0,1,1,1,FALSE,5794
53,71,"Occipital_Inf_L","Caudate_L",0.0181818181818182,0,-0.0181818181818182,0.0181818181818182,1,1,1,FALSE,3747
54,71,"Occipital_Inf_R","Caudate_L",0,0.0181818181818182,0.0181818181818182,0.0181818181818182,1,1,1,FALSE,3768
55,71,"Fusiform_L","Caudate_L",0,0,0,0,1,1,1,FALSE,5848
56,71,"Fusiform_R","Caudate_L",0,0.0181818181818182,0.0181818181818182,0.0181818181818182,1,1,1,FALSE,3793
57,71,"Postcentral_L","Caudate_L",0.0181818181818182,0.0363636363636364,0.0181818181818182,0.0181818181818182,1,1,1,FALSE,3806
58,71,"Postcentral_R","Caudate_L",0,0.0181818181818182,0.0181818181818182,0.0181818181818182,1,1,1,FALSE,3818
59,71,"Parietal_Sup_L","Caudate_L",0,0,0,0,1,1,1,FALSE,5900
60,71,"Parietal_Sup_R","Caudate_L",0,0,0,0,1,1,1,FALSE,5920
61,71,"Parietal_Inf_L","Caudate_L",0.0181818181818182,0,-0.0181818181818182,0.0181818181818182,1,1,1,FALSE,3842
62,71,"Parietal_Inf_R","Caudate_L",0,0,0,0,1,1,1,FALSE,5959
63,71,"SupraMarginal_L","Caudate_L",0,0,0,0,1,1,1,FALSE,5986
64,71,"SupraMarginal_R","Caudate_L",0,0,0,0,1,1,1,FALSE,6010
65,71,"Angular_L","Caudate_L",0,0,0,0,1,1,1,FALSE,6033
66,71,"Angular_R","Caudate_L",0,0,0,0,1,1,1,FALSE,6058
67,71,"Precuneus_L","Caudate_L",0,0.0181818181818182,0.0181818181818182,0.0181818181818182,1,1,1,FALSE,3901
68,71,"Precuneus_R","Caudate_L",0.0181818181818182,0.0181818181818182,0,0,1,1,1,FALSE,6099
69,71,"Paracentral_Lobule_L","Caudate_L",0,0,0,0,1,1,1,FALSE,6112
70,71,"Paracentral_Lobule_R","Caudate_L",0,0.0363636363636364,0.0363636363636364,0.0363636363636364,0.495412844036697,1,1,FALSE,1442
1,72,"Precentral_L","Caudate_R",0,0,0,0,1,1,1,FALSE,4234
2,72,"Precentral_R","Caudate_R",0,0.0181818181818182,0.0181818181818182,0.0181818181818182,1,1,1,FALSE,2841
3,72,"Frontal_Sup_L","Caudate_R",0,0,0,0,1,1,1,FALSE,4284
4,72,"Frontal_Sup_R","Caudate_R",0.0181818181818182,0.0545454545454545,0.0363636363636364,0.0363636363636364,0.618022807167967,1,1,FALSE,1713
5,72,"Frontal_Sup_Orb_L","Caudate_R",0,0,0,0,1,1,1,FALSE,4344
6,72,"Frontal_Sup_Orb_R","Caudate_R",0,0,0,0,1,1,1,FALSE,4397
7,72,"Frontal_Mid_L","Caudate_R",0,0,0,0,1,1,1,FALSE,4451
8,72,"Frontal_Mid_R","Caudate_R",0.0181818181818182,0,-0.0181818181818182,0.0181818181818182,1,1,1,FALSE,2965
9,72,"Frontal_Mid_Orb_L","Caudate_R",0,0,0,0,1,1,1,FALSE,4538
10,72,"Frontal_Mid_Orb_R","Caudate_R",0.0181818181818182,0,-0.0181818181818182,0.0181818181818182,1,1,1,FALSE,3011
11,72,"Frontal_Inf_Oper_L","Caudate_R",0,0,0,0,1,1,1,FALSE,4652
12,72,"Frontal_Inf_Oper_R","Caudate_R",0.0181818181818182,0.0181818181818182,0,0,1,1,1,FALSE,4687
13,72,"Frontal_Inf_Tri_L","Caudate_R",0,0,0,0,1,1,1,FALSE,4731
14,72,"Frontal_Inf_Tri_R","Caudate_R",0,0,0,0,1,1,1,FALSE,4768
15,72,"Frontal_Inf_Orb_L","Caudate_R",0,0,0,0,1,1,1,FALSE,4798
16,72,"Frontal_Inf_Orb_R","Caudate_R",0,0.0181818181818182,0.0181818181818182,0.0181818181818182,1,1,1,FALSE,3167
17,72,"Rolandic_Oper_L","Caudate_R",0,0,0,0,1,1,1,FALSE,4873
18,72,"Rolandic_Oper_R","Caudate_R",0,0,0,0,1,1,1,FALSE,4911
19,72,"Supp_Motor_Area_L","Caudate_R",0,0,0,0,1,1,1,FALSE,4948
20,72,"Supp_Motor_Area_R","Caudate_R",0.0181818181818182,0.0363636363636364,0.0181818181818182,0.0181818181818182,1,1,1,FALSE,3237
21,72,"Olfactory_L","Caudate_R",0.0181818181818182,0,-0.0181818181818182,0.0181818181818182,1,1,1,FALSE,3253
22,72,"Olfactory_R","Caudate_R",0,0.0363636363636364,0.0363636363636364,0.0363636363636364,0.495412844036697,1,1,FALSE,1295
23,72,"Frontal_Sup_Medial_L","Caudate_R",0,0,0,0,1,1,1,FALSE,5075
24,72,"Frontal_Sup_Medial_R","Caudate_R",0.0181818181818182,0.145454545454545,0.127272727272727,0.127272727272727,0.0315827415384641,1,1,FALSE,76
25,72,"Frontal_Med_Orb_L","Caudate_R",0,0,0,0,1,1,1,FALSE,5135
26,72,"Frontal_Med_Orb_R","Caudate_R",0,0.0181818181818182,0.0181818181818182,0.0181818181818182,1,1,1,FALSE,3351
27,72,"Rectus_L","Caudate_R",0,0,0,0,1,1,1,FALSE,5198
28,72,"Rectus_R","Caudate_R",0,0,0,0,1,1,1,FALSE,5239
29,72,"Insula_L","Caudate_R",0,0,0,0,1,1,1,FALSE,5276
30,72,"Insula_R","Caudate_R",0.0181818181818182,0,-0.0181818181818182,0.0181818181818182,1,1,1,FALSE,3434
31,72,"Cingulum_Ant_L","Caudate_R",0.0181818181818182,0.181818181818182,0.163636363636364,0.163636363636364,0.00810771010997107,1,1,FALSE,22
32,72,"Cingulum_Ant_R","Caudate_R",0.0909090909090909,0.236363636363636,0.145454545454545,0.145454545454545,0.0691274847633676,1,1,FALSE,161
33,72,"Cingulum_Mid_L","Caudate_R",0,0,0,0,1,1,1,FALSE,5377
34,72,"Cingulum_Mid_R","Caudate_R",0,0.0909090909090909,0.0909090909090909,0.0909090909090909,0.0568464374517706,1,1,FALSE,127
35,72,"Cingulum_Post_L","Caudate_R",0,0,0,0,1,1,1,FALSE,5433
36,72,"Cingulum_Post_R","Caudate_R",0,0.0181818181818182,0.0181818181818182,0.0181818181818182,1,1,1,FALSE,3532
37,72,"Hippocampus_L","Caudate_R",0.0181818181818182,0.0181818181818182,0,0,1,1,1,FALSE,5496
38,72,"Hippocampus_R","Caudate_R",0.0545454545454545,0.109090909090909,0.0545454545454545,0.0545454545454545,0.488966435220834,1,1,FALSE,1174
39,72,"ParaHippocampal_L","Caudate_R",0.0363636363636364,0,-0.0363636363636364,0.0363636363636364,0.495412844036697,1,1,FALSE,1360
40,72,"ParaHippocampal_R","Caudate_R",0.0363636363636364,0,-0.0363636363636364,0.0363636363636364,0.495412844036697,1,1,FALSE,1364
41,72,"Amygdala_L","Caudate_R",0,0,0,0,1,1,1,FALSE,5570
42,72,"Amygdala_R","Caudate_R",0.0181818181818182,0.0909090909090909,0.0727272727272727,0.0727272727272727,0.20572996411117,1,1,FALSE,452
43,72,"Calcarine_L","Caudate_R",0,0,0,0,1,1,1,FALSE,5619
44,72,"Calcarine_R","Caudate_R",0,0,0,0,1,1,1,FALSE,5647
45,72,"Cuneus_L","Caudate_R",0,0,0,0,1,1,1,FALSE,5667
46,72,"Cuneus_R","Caudate_R",0,0,0,0,1,1,1,FALSE,5688
47,72,"Lingual_L","Caudate_R",0,0,0,0,1,1,1,FALSE,5708
48,72,"Lingual_R","Caudate_R",0.0363636363636364,0.0181818181818182,-0.0181818181818182,0.0181818181818182,1,1,1,FALSE,3698
49,72,"Occipital_Sup_L","Caudate_R",0,0,0,0,1,1,1,FALSE,5740
50,72,"Occipital_Sup_R","Caudate_R",0,0,0,0,1,1,1,FALSE,5761
51,72,"Occipital_Mid_L","Caudate_R",0,0,0,0,1,1,1,FALSE,5779
52,72,"Occipital_Mid_R","Caudate_R",0,0,0,0,1,1,1,FALSE,5795
53,72,"Occipital_Inf_L","Caudate_R",0,0,0,0,1,1,1,FALSE,5815
54,72,"Occipital_Inf_R","Caudate_R",0,0,0,0,1,1,1,FALSE,5829
55,72,"Fusiform_L","Caudate_R",0,0,0,0,1,1,1,FALSE,5849
56,72,"Fusiform_R","Caudate_R",0,0,0,0,1,1,1,FALSE,5861
57,72,"Postcentral_L","Caudate_R",0,0,0,0,1,1,1,FALSE,5871
58,72,"Postcentral_R","Caudate_R",0,0,0,0,1,1,1,FALSE,5888
59,72,"Parietal_Sup_L","Caudate_R",0,0,0,0,1,1,1,FALSE,5901
60,72,"Parietal_Sup_R","Caudate_R",0,0,0,0,1,1,1,FALSE,5921
61,72,"Parietal_Inf_L","Caudate_R",0,0,0,0,1,1,1,FALSE,5939
62,72,"Parietal_Inf_R","Caudate_R",0,0.0181818181818182,0.0181818181818182,0.0181818181818182,1,1,1,FALSE,3855
63,72,"SupraMarginal_L","Caudate_R",0,0,0,0,1,1,1,FALSE,5987
64,72,"SupraMarginal_R","Caudate_R",0,0,0,0,1,1,1,FALSE,6011
65,72,"Angular_L","Caudate_R",0,0,0,0,1,1,1,FALSE,6034
66,72,"Angular_R","Caudate_R",0.0181818181818182,0,-0.0181818181818182,0.0181818181818182,1,1,1,FALSE,3894
67,72,"Precuneus_L","Caudate_R",0.0181818181818182,0,-0.0181818181818182,0.0181818181818182,1,1,1,FALSE,3902
68,72,"Precuneus_R","Caudate_R",0.0181818181818182,0.0181818181818182,0,0,1,1,1,FALSE,6100
69,72,"Paracentral_Lobule_L","Caudate_R",0,0,0,0,1,1,1,FALSE,6113
70,72,"Paracentral_Lobule_R","Caudate_R",0,0,0,0,1,1,1,FALSE,6128
71,72,"Caudate_L","Caudate_R",0.381818181818182,0.418181818181818,0.0363636363636363,0.0363636363636363,0.84582542658479,1,1,FALSE,2406
1,73,"Precentral_L","Putamen_L",0.181818181818182,0.218181818181818,0.0363636363636363,0.0363636363636363,0.812066798143123,1,1,FALSE,2309
2,73,"Precentral_R","Putamen_L",0.145454545454545,0.109090909090909,-0.0363636363636364,0.0363636363636364,0.775847219468156,1,1,FALSE,2241
3,73,"Frontal_Sup_L","Putamen_L",0.0181818181818182,0.0363636363636364,0.0181818181818182,0.0181818181818182,1,1,1,FALSE,2861
4,73,"Frontal_Sup_R","Putamen_L",0,0.0181818181818182,0.0181818181818182,0.0181818181818182,1,1,1,FALSE,2880
5,73,"Frontal_Sup_Orb_L","Putamen_L",0.0181818181818182,0.0727272727272727,0.0545454545454545,0.0545454545454545,0.363371345279945,1,1,FALSE,902
6,73,"Frontal_Sup_Orb_R","Putamen_L",0,0,0,0,1,1,1,FALSE,4398
7,73,"Frontal_Mid_L","Putamen_L",0.0727272727272727,0.109090909090909,0.0363636363636364,0.0363636363636364,0.741953348477847,1,1,FALSE,2144
8,73,"Frontal_Mid_R","Putamen_L",0,0.0181818181818182,0.0181818181818182,0.0181818181818182,1,1,1,FALSE,2966
9,73,"Frontal_Mid_Orb_L","Putamen_L",0,0.0363636363636364,0.0363636363636364,0.0363636363636364,0.495412844036697,1,1,FALSE,1240
10,73,"Frontal_Mid_Orb_R","Putamen_L",0,0.0181818181818182,0.0181818181818182,0.0181818181818182,1,1,1,FALSE,3012
11,73,"Frontal_Inf_Oper_L","Putamen_L",0.0909090909090909,0.163636363636364,0.0727272727272727,0.0727272727272727,0.391585309984995,1,1,FALSE,987
12,73,"Frontal_Inf_Oper_R","Putamen_L",0.127272727272727,0.0727272727272727,-0.0545454545454545,0.0545454545454545,0.526914472209385,1,1,FALSE,1518
13,73,"Frontal_Inf_Tri_L","Putamen_L",0.0363636363636364,0.127272727272727,0.0909090909090909,0.0909090909090909,0.16138081677265,1,1,FALSE,355
14,73,"Frontal_Inf_Tri_R","Putamen_L",0.109090909090909,0.145454545454545,0.0363636363636364,0.0363636363636364,0.775847219468156,1,1,FALSE,2249
15,73,"Frontal_Inf_Orb_L","Putamen_L",0.0363636363636364,0.0181818181818182,-0.0181818181818182,0.0181818181818182,1,1,1,FALSE,3135
16,73,"Frontal_Inf_Orb_R","Putamen_L",0.0181818181818182,0,-0.0181818181818182,0.0181818181818182,1,1,1,FALSE,3168
17,73,"Rolandic_Oper_L","Putamen_L",0.654545454545455,0.763636363636364,0.109090909090909,0.109090909090909,0.293858798315081,1,1,FALSE,740
